FIPS,County,Net Annual Return,Per_capita_personal_income
35049,Santa Fe,0.07692136775369073,336400.0
35051,Sierra,0.08428706589759277,77400.0
35061,Valencia,0.05683221770981557,141800.0
36001,Albany,0.0806026410869725,229500.0
36005,Bronx,0.06136993096136825,416700.0
36007,Broome,0.08291162243717763,114100.0
36009,Cattaraugus,0.12662663838023636,77900.0
36011,Cayuga,0.09971756900285272,120900.0
36015,Chemung,0.11553904722344348,95500.0
36017,Chenango,0.11639111136891928,92100.0
36019,Clinton,0.11802921178278312,128900.0
36021,Columbia,0.07214360275109866,225300.0
36023,Cortland,0.09306820613829286,119800.0
36025,Delaware,0.1035037758793949,137100.0
36027,Dutchess,0.08739295959253815,268300.0
36029,Erie,0.06237811140050192,161900.0
36035,Fulton,0.11622886932497635,115300.0
36037,Genesee,0.0994001713086461,116900.0
36043,Herkimer,0.11980479247463165,98400.0
36045,Jefferson,0.0788826411410136,135900.0
36047,Kings,0.07123958097308393,789800.0
36055,Monroe,0.07989932523840669,141600.0
36057,Montgomery,0.10763641163351766,106000.0
36059,Nassau,0.09469343503765187,531600.0
36061,New York,0.07606548136456731,1315700.0
36063,Niagara,0.067902703914375,134000.0
36067,Onondaga,0.08428807554636647,138300.0
36071,Orange,0.07920542808604472,246700.0
36073,Orleans,0.09583990704177003,102300.0
36075,Oswego,0.06914205900118017,102200.0
36077,Otsego,0.08917216529743563,131300.0
36079,Putnam,0.08536645464200983,341600.0
36081,Queens,0.0762448686992763,637400.0
36083,Rensselaer,0.06911595694002881,181200.0
36085,Richmond,0.06792159576424234,521500.0
36087,Rockland,0.08304715849916175,453700.0
36089,Saint Lawrence,0.15984478002773875,80200.0
36091,Saratoga,0.07868122892096811,265900.0
36093,Schenectady,0.07599937649454834,169900.0
36095,Schoharie,0.10232114454914223,128500.0
36101,Steuben,0.1198287904179902,94500.0
36107,Tioga,0.09986924828705558,122600.0
36109,Tompkins,0.08565103738219451,203000.0
36111,Ulster,0.0792289388521598,222900.0
36115,Washington,0.09690890398931773,144500.0
36117,Wayne,0.0900341850773743,126000.0
36119,Westchester,0.10164714548285728,616100.0
37001,Alamance,0.0610891899833713,143000.0
37007,Anson,0.09924456920303258,62900.0
37009,Ashe,0.09309478024424904,132900.0
37019,Brunswick,0.05929760203805025,236300.0
37021,Buncombe,0.06653109949010888,278500.0
37025,Cabarrus,0.07241797033317954,189300.0
37031,Carteret,0.05542079972112003,250100.0
37033,Caswell,0.07945227825780976,96300.0
37035,Catawba,0.05884681762665427,136000.0
37037,Chatham,0.07292860233770497,281500.0
37039,Cherokee,0.08309664917589722,141200.0
37043,Clay,0.08363966535226391,156300.0
37049,Craven,0.06663245198337292,145000.0
37051,Cumberland,0.05953220860289325,108900.0
37053,Currituck,0.062128092968581836,262200.0
37055,Dare,0.06178254457676473,310800.0
37057,Davidson,0.06139799381723567,127600.0
37059,Davie,0.07543148456564618,165500.0
37061,Duplin,0.07585267624574082,84100.0
37063,Durham,0.06714987610741488,217300.0
37067,Forsyth,0.07789690469650701,139100.0
37069,Franklin,0.0662490451265261,161800.0
37071,Gaston,0.07042898041536777,143200.0
37077,Granville,0.07808301305100175,151500.0
37081,Guilford,0.06981400713024342,141900.0
37083,Halifax,0.08138624605245065,76200.0
37085,Harnett,0.07109375857944958,158200.0
37087,Haywood,0.09120475226227327,130000.0
37089,Henderson,0.06838127333233728,247600.0
37093,Hoke,0.0600545769979456,152200.0
37097,Iredell,0.06565705079216604,190800.0
37099,Jackson,0.07938078271241722,185400.0
37101,Johnston,0.07513908141862713,171600.0
37105,Lee,0.06773340095688872,120100.0
37107,Lenoir,0.06909459439879785,94000.0
37113,Macon,0.06952871443092118,174200.0
37115,Madison,0.0703390375939709,192600.0
37119,Mecklenburg,0.06746434709206599,229600.0
37129,New Hanover,0.06780897366309936,228500.0
37133,Onslow,0.05081675902850873,139900.0
37135,Orange,0.06490672713236206,289500.0
37139,Pasquotank,0.0703501642091256,145700.0
37141,Pender,0.07332796862217618,225900.0
37143,Perquimans,0.07030384818673256,167100.0
37145,Person,0.08202347304906157,138500.0
37149,Polk,0.0685856993122491,208600.0
37151,Randolph,0.046969198832456815,130000.0
37155,Robeson,0.08072878843640033,74900.0
37157,Rockingham,0.0902043091658292,65000.0
37159,Rowan,0.05862066014774345,130100.0
37161,Rutherford,0.06717671563457171,119300.0
37165,Scotland,0.07605062790660058,79000.0
37167,Stanly,0.07293389579744351,132500.0
37169,Stokes,0.07560842379613818,140200.0
37171,Surry,0.0767915064398329,108400.0
37173,Swain,0.08146045272798709,145500.0
37179,Union,0.07787529062276025,224900.0
37183,Wake,0.06396926973496778,282000.0
37189,Watauga,0.06652536923567404,233100.0
37191,Wayne,0.07579377383283628,82900.0
38017,Cass,0.06081179353882226,227000.0
38067,Pembina,0.06856636191450564,81300.0
38071,Ramsey,0.08860134436679508,137700.0
38077,Richland,0.07470758765142511,113600.0
38097,Traill,0.05091802469929437,121600.0
39001,Adams,0.0795754315292787,79900.0
39003,Allen,0.06762547920034932,92200.0
39007,Ashtabula,0.07319435257788287,90500.0
39017,Butler,0.08689111209629555,167300.0
39023,Clark,0.051801496948054256,105700.0
39025,Clermont,0.07659997032403397,166500.0
39029,Columbiana,0.07549329195824203,85200.0
39031,Coshocton,0.07121715161547651,90500.0
39035,Cuyahoga,0.07198076726949007,125300.0
39037,Darke,0.07378143784120274,113900.0
39043,Erie,0.07554653184975202,126800.0
39045,Fairfield,0.08305807397263464,180900.0
39049,Franklin,0.06921457872136369,173300.0
39051,Fulton,0.06999571207717807,133500.0
39055,Geauga,0.07092129415177717,226500.0
39065,Hardin,0.0742009684313445,101400.0
39069,Henry,0.06528365445888054,122000.0
39079,Jackson,0.07296522148311609,86400.0
39083,Knox,0.07447465323067104,138900.0
39085,Lake,0.07233009004860018,145200.0
39089,Licking,0.07229069641584347,172800.0
39091,Logan,0.07176606388063103,122000.0
39093,Lorain,0.060857541196151624,137500.0
39095,Lucas,0.06281422980369246,95500.0
39097,Madison,0.07133597312290314,154400.0
39099,Mahoning,0.06822307564899344,84900.0
39101,Marion,0.0720108454507122,85200.0
39103,Medina,0.07529241636959562,195100.0
39107,Mercer,0.06681618791984352,147500.0
39113,Montgomery,0.06250360507987869,102100.0
39117,Morrow,0.06752581286529362,136600.0
39119,Muskingum,0.06297329502596269,105900.0
39123,Ottawa,0.07869045612707164,134600.0
39127,Perry,0.07395448565763356,93600.0
39129,Pickaway,0.07719168843587075,160400.0
39133,Portage,0.08253714658616515,153600.0
39139,Richland,0.04681929300589974,103100.0
39141,Ross,0.07075882697314785,113300.0
39143,Sandusky,0.07531394015727151,107900.0
39145,Scioto,0.08186574045174466,76000.0
39147,Seneca,0.08003868586574535,92100.0
39149,Shelby,0.06852611841088473,136300.0
39151,Stark,0.06322407118875302,123600.0
39153,Summit,0.06508488372251807,130000.0
39155,Trumbull,0.06535916431356964,82600.0
39159,Union,0.07039937653383427,198100.0
39165,Warren,0.08382244706254517,216500.0
39169,Wayne,0.07294087978150272,143000.0
39171,Williams,0.07469177477049649,93700.0
40009,Beckham,0.07199689470737661,90200.0
40013,Bryan,0.07695706209733913,103700.0
40017,Canadian,0.0770452638269167,161300.0
40019,Carter,0.07992148502192083,85300.0
40021,Cherokee,0.07593445535573197,94400.0
40027,Cleveland,0.06931052680717846,158200.0
4003,Cochise,0.050560836137305866,139200.0
40031,Comanche,0.058751913393381275,86400.0
40037,Creek,0.06754071815161028,96400.0
40041,Delaware,0.06500577058655747,151700.0
40047,Garfield,0.07368495380310458,104100.0
40049,Garvin,0.09920421997323813,62700.0
4005,Coconino,0.07445599916785868,352800.0
40051,Grady,0.06811094424970468,116200.0
40065,Jackson,0.09090192637076024,56200.0
4007,Gila,0.06804491707723502,197900.0
40079,LeFlore,0.08573457696885525,76400.0
40083,Logan,0.05865295512797295,154600.0
40087,McClain,0.0680852784447526,159800.0
4009,Graham,0.08104046067082536,152000.0
40097,Mayes,0.07348404324377178,106700.0
40101,Muskogee,0.06476692878812745,69300.0
40109,Oklahoma,0.06874914395558664,130400.0
40113,Osage,0.06875292142768234,109100.0
40119,Payne,0.0820894071601223,149500.0
40121,Pittsburg,0.08039509713051653,84900.0
40123,Pontotoc,0.07788084109351638,94500.0
40125,Pottawatomie,0.06925225848386503,87900.0
4013,Maricopa,0.06294462956355071,262900.0
40131,Rogers,0.050511302441366535,157100.0
40133,Seminole,0.10952693254293934,49200.0
40135,Sequoyah,0.07759610699676245,87600.0
40137,Stephens,0.08417017144762177,63200.0
40143,Tulsa,0.06461209820964632,140000.0
40145,Wagoner,0.08191633431296595,138100.0
40147,Washington,0.07597115008112078,92800.0
4015,Mohave,0.06532228829164241,207800.0
40153,Woodward,0.0796639800914584,98300.0
4017,Navajo,0.05886632049134476,186900.0
4019,Pima,0.06098276906904115,197200.0
4021,Pinal,0.05736779524211836,202800.0
4023,Santa Cruz,0.08666147697471842,130700.0
4025,Yavapai,0.07245415106414035,293900.0
4027,Yuma,0.05039745772736665,143200.0
41003,Benton,0.06999192053572137,350200.0
41005,Clackamas,0.06654999169333636,433100.0
41007,Clatsop,0.06772550869010972,286100.0
41009,Columbia,0.06390151645648026,287400.0
41011,Coos,0.07082514314816431,192500.0
41013,Crook,0.07019116921840703,239100.0
41015,Curry,0.06139444842770071,308600.0
41017,Deschutes,0.057482172717912214,379000.0
41019,Douglas,0.05160699250185778,193800.0
41027,Hood River,0.060649067719593136,422400.0
41029,Jackson,0.06352497047828479,296800.0
41031,Jefferson,0.07061431960953479,229100.0
41033,Josephine,0.05763735596383636,274600.0
41035,Klamath,0.06553973353878455,165000.0
41039,Lane,0.05768428441941152,282400.0
41041,Lincoln,0.06069099003855696,274200.0
41043,Linn,0.0639944862126664,239400.0
41045,Malheur,0.08613540628227209,146300.0
41047,Marion,0.06621646378466929,261400.0
41051,Multnomah,0.05957139844515065,403300.0
41053,Polk,0.0597955088522824,296400.0
41057,Tillamook,0.06990805832924475,287100.0
41059,Umatilla,0.0741013902085668,170300.0
41061,Union,0.07972592591750298,172000.0
41065,Wasco,0.06564708054611552,235300.0
41067,Washington,0.058981512737024525,406500.0
41071,Yamhill,0.06291590077772509,317400.0
42001,Adams,0.06336000298465884,200100.0
42003,Allegheny,0.06240398440160195,150300.0
42007,Beaver,0.07200971089256045,136200.0
42009,Bedford,0.08151589939708563,122300.0
42011,Berks,0.06284267047407745,173600.0
42015,Bradford,0.051773515698843114,132700.0
42017,Bucks,0.07196233070172531,322400.0
42025,Carbon,0.07144455268364919,146700.0
42029,Chester,0.07868244110887844,343100.0
42033,Clearfield,0.10081736328642824,71400.0
42035,Clinton,0.05255537429321271,137100.0
42037,Columbia,0.07869830376138268,128600.0
42039,Crawford,0.09460774761914316,86700.0
42041,Cumberland,0.07347853895784401,197200.0
42043,Dauphin,0.07646057618162684,157000.0
42045,Delaware,0.07261863353107785,211400.0
42049,Erie,0.056813606774789686,121600.0
42051,Fayette,0.07845805037952641,87300.0
42055,Franklin,0.06318102905721858,167500.0
42067,Juniata,0.07648506713451901,142000.0
42069,Lackawanna,0.08851175147312049,120200.0
42071,Lancaster,0.054538540231390806,201500.0
42075,Lebanon,0.061898848972789786,166900.0
42077,Lehigh,0.07942105358123305,193600.0
42079,Luzerne,0.05903363672759895,99700.0
42081,Lycoming,0.05489271626946138,144000.0
42083,McKean,0.10562486761919307,59200.0
42089,Monroe,0.0750833381296842,148700.0
42091,Montgomery,0.07989112477650832,303900.0
42095,Northampton,0.07001718562798671,206500.0
42097,Northumberland,0.06523843975698755,79300.0
42099,Perry,0.07055177891783586,160300.0
42101,Philadelphia,0.08101339113146272,150100.0
42103,Pike,0.08599356554147028,143800.0
42109,Snyder,0.07533288379269841,151200.0
42111,Somerset,0.05215689482570217,92900.0
42117,Tioga,0.07219669765706882,123600.0
42129,Westmoreland,0.05577908943867788,126600.0
42133,York,0.06546090885075376,175100.0
44001,Bristol,0.0795649921173671,341400.0
44003,Kent,0.0755403148707335,236900.0
44005,Newport,0.08854842731439304,402900.0
44007,Providence,0.07310097859787823,246300.0
45007,Anderson,0.06299400408251678,145200.0
45013,Beaufort,0.09517252899994008,305600.0
45015,Berkeley,0.08559150758908607,191800.0
45019,Charleston,0.08765429475628113,326400.0
45027,Clarendon,0.08133470434085352,101900.0
45029,Colleton,0.0906068211214682,120700.0
45035,Dorchester,0.08662051809962268,205900.0
45037,Edgefield,0.06669715428569853,136900.0
45041,Florence,0.08573011318363309,117700.0
45043,Georgetown,0.09173289060465764,202900.0
45045,Greenville,0.08825100059081148,187600.0
45047,Greenwood,0.07641213081185297,104700.0
45051,Horry,0.08722864080993659,173000.0
45053,Jasper,0.1019531903154286,133700.0
45055,Kershaw,0.07449718836826867,120200.0
45057,Lancaster,0.08070177764860646,162500.0
45059,Laurens,0.08391594589625911,99300.0
45063,Lexington,0.09039010152247433,141500.0
45073,Oconee,0.06611394491964179,152800.0
45075,Orangeburg,0.09459405875313816,77700.0
45077,Pickens,0.08558396199112718,151300.0
45079,Richland,0.08418418917069725,135600.0
45083,Spartanburg,0.08641432053449473,136300.0
45085,Sumter,0.09448206209044956,70300.0
45091,York,0.0851070762353802,180600.0
46099,Minnehaha,0.05840475478161749,190000.0
46103,Pennington,0.06932412558133794,205700.0
46135,Yankton,0.06725917893753121,166000.0
47001,Anderson,0.05436201552451782,137600.0
47003,Bedford,0.0911516006954426,140300.0
47009,Blount,0.07214275065500578,175700.0
47011,Bradley,0.06223563557598386,144900.0
47015,Cannon,0.09194734297755072,137100.0
47019,Carter,0.07290660348270933,109600.0
47021,Cheatham,0.07298992217848647,188400.0
47031,Coffee,0.0849487207183942,131800.0
47035,Cumberland,0.058404539003983624,138400.0
47037,Davidson,0.0762565867368148,258200.0
47043,Dickson,0.07484534581814836,158200.0
47045,Dyer,0.08072516148844908,75700.0
47047,Fayette,0.07120072453178004,200300.0
47051,Franklin,0.09460190711588548,122100.0
47053,Gibson,0.07779342088356031,76500.0
47055,Giles,0.08980363382759889,100500.0
47059,Greene,0.056477611887289364,100100.0
47063,Hamblen,0.06582907935853438,124900.0
47065,Hamilton,0.08979056879650088,165000.0
47081,Hickman,0.12506739148957385,86500.0
47085,Humphreys,0.07993330119635385,104400.0
47089,Jefferson,0.0800093880092587,135800.0
47093,Knox,0.07710015754033009,174200.0
47103,Lincoln,0.08324004934881571,107600.0
47105,Loudon,0.06375734860541864,191600.0
47107,McMinn,0.06867247694287683,114300.0
47113,Madison,0.06532968014565035,109600.0
47115,Marion,0.1029471391547216,104300.0
47119,Maury,0.07119841682439795,192300.0
47123,Monroe,0.09715447423253364,121000.0
47125,Montgomery,0.06068084374796801,156000.0
47141,Putnam,0.06178869739524,147000.0
47145,Roane,0.06631306578222942,127300.0
47147,Robertson,0.07105877228776257,188800.0
47149,Rutherford,0.07265273533834879,222500.0
47157,Shelby,0.06830682657356778,126300.0
47161,Stewart,0.0560469830206772,110800.0
47163,Sullivan,0.059819459002937024,127500.0
47165,Sumner,0.07984686835176412,234700.0
47167,Tipton,0.08465730379093299,137100.0
47171,Unicoi,0.06644838561523751,112200.0
47179,Washington,0.05326918136524365,152800.0
47183,Weakley,0.09553287908769988,70400.0
47185,White,0.09375052240311517,105500.0
47187,Williamson,0.09446744341122797,453700.0
47189,Wilson,0.0795321324683828,275600.0
48001,Anderson,0.10012658386561717,94600.0
48007,Aransas,0.08320067217105223,199000.0
48009,Archer,0.1007682561352818,137100.0
48015,Austin,0.07869381480418276,198600.0
48021,Bastrop,0.07275038402954727,188600.0
48027,Bell,0.06543093892335893,133200.0
48029,Bexar,0.0658586877404421,174500.0
48031,Blanco,0.0732795367666665,304000.0
48035,Bosque,0.08183365968070579,123300.0
48037,Bowie,0.10522600690879803,97400.0
48039,Brazoria,0.08114078813753109,218400.0
48041,Brazos,0.07685223813216939,208400.0
48043,Brewster,0.0712648105682114,192400.0
48049,Brown,0.08384782499174863,80500.0
48051,Burleson,0.09584512668646053,123000.0
48053,Burnet,0.07859996308818093,196100.0
48055,Caldwell,0.08095955330614397,142200.0
48059,Callahan,0.09570210942820444,110100.0
48061,Cameron,0.07493366674308068,90200.0
48071,Chambers,0.0795760814704977,208700.0
48073,Cherokee,0.11156822619647204,87200.0
48077,Clay,0.0869105529426807,97000.0
48085,Collin,0.06657681580422546,328100.0
48089,Colorado,0.10966271002208286,133900.0
48091,Comal,0.06463380145248943,308500.0
48097,Cooke,0.09225432813096993,135400.0
48099,Coryell,0.062270572709668175,102400.0
48113,Dallas,0.07736178116176189,197200.0
48121,Denton,0.0708166177355741,285300.0
48123,De Witt,0.12358140102304227,101500.0
48139,Ellis,0.07836139789590785,210200.0
48141,El Paso,0.05854134823071973,121900.0
48143,Erath,0.0897225466557833,132500.0
48147,Fannin,0.11652947509592193,92500.0
48157,Fort Bend,0.06993946153528259,254000.0
48159,Franklin,0.0911856922898464,148100.0
48163,Frio,0.105405809265569,88800.0
48167,Galveston,0.07877503414135123,207100.0
48169,Garza,0.1590582538875707,51000.0
48171,Gillespie,0.0734123256132697,289800.0
48177,Gonzales,0.10775823260498656,109600.0
48179,Gray,0.098128696338666,78200.0
48187,Guadalupe,0.06865036138642731,226000.0
48189,Hale,0.08543868793641506,72600.0
48199,Hardin,0.09338018231824097,143000.0
48201,Harris,0.08104082587008472,183300.0
48203,Harrison,0.0825460587619727,90100.0
48207,Haskell,0.13325516785250216,58600.0
48209,Hays,0.06388914108321612,264300.0
48213,Henderson,0.0946903876806172,142300.0
48215,Hidalgo,0.07215677084385448,99800.0
48217,Hill,0.10723438118335578,86700.0
48221,Hood,0.07845951836773568,211500.0
48231,Hunt,0.08514130883780323,108400.0
48245,Jefferson,0.10437235822489414,95100.0
48249,Jim Wells,0.0942296835017836,93300.0
48251,Johnson,0.07985559394584485,188500.0
48253,Jones,0.1230905356061732,66700.0
48255,Karnes,0.10306851868315482,88600.0
48257,Kaufman,0.07812317639730228,200700.0
48259,Kendall,0.08091784408309972,344500.0
48265,Kerr,0.08804099130261768,191300.0
48271,Kinney,0.13124555831165996,64500.0
48273,Kleberg,0.07389475479994048,110600.0
48279,Lamb,0.1584949616619166,45400.0
48281,Lampasas,0.07448032115696307,159200.0
48287,Lee,0.09492272820064933,137700.0
48289,Leon,0.09589558367621176,126100.0
48293,Limestone,0.10465510383108008,95900.0
48297,Live Oak,0.08039166561042661,129800.0
48299,Llano,0.07465026219097327,236700.0
48303,Lubbock,0.0747094405592647,131700.0
48309,McLennan,0.07280299805351108,142400.0
48313,Madison,0.11973988859383485,101800.0
48315,Marion,0.11012935804269837,107100.0
48323,Maverick,0.07224636371798153,129800.0
48335,Mitchell,0.11620487157521114,66500.0
48337,Montague,0.1046546167159511,98500.0
48339,Montgomery,0.0781277981531615,241300.0
48341,Moore,0.07409091412858544,116600.0
48353,Nolan,0.10398903608627506,71100.0
48355,Nueces,0.0888413490561331,147900.0
48361,Orange,0.11290598901784805,105800.0
48367,Parker,0.06460701337427448,266600.0
48371,Pecos,0.10626101413159003,91100.0
48375,Potter,0.07009582503870497,84900.0
48379,Rains,0.1016082732129761,116500.0
48381,Randall,0.07934322519607723,165800.0
48391,Refugio,0.14506206586107134,77800.0
48395,Robertson,0.11419524167969362,93000.0
48397,Rockwall,0.07661869638536936,276600.0
48401,Rusk,0.09467845749519213,124100.0
48407,San Jacinto,0.09672667736342676,128500.0
48409,San Patricio,0.09733209260903128,131500.0
48417,Shackelford,0.08852899634333493,85400.0
48423,Smith,0.07641489738517737,153900.0
48425,Somervell,0.08057134671614481,237700.0
48439,Tarrant,0.07262283833399273,202400.0
48441,Taylor,0.06611333164108048,128200.0
48451,Tom Green,0.07991144779963917,139100.0
48453,Travis,0.06021974743326931,336100.0
48457,Tyler,0.11224866060244892,99100.0
48459,Upshur,0.09190707248406643,137100.0
48467,Van Zandt,0.10562146052524103,120300.0
48471,Walker,0.08634898984138585,175200.0
48475,Ward,0.09176727759095164,97800.0
48477,Washington,0.08139238339194813,184000.0
48479,Webb,0.061619423364061066,138500.0
48481,Wharton,0.09414333792297534,130200.0
48485,Wichita,0.06512473904201152,87400.0
48487,Wilbarger,0.11870837128253532,59800.0
48491,Williamson,0.061214811140289524,270200.0
48493,Wilson,0.06525043573425758,248700.0
48497,Wise,0.07477393285312785,204200.0
49003,Box Elder,0.0682626116171609,215500.0
49011,Davis,0.06733152519250657,324100.0
49013,Duchesne,0.038884408580526414,207700.0
49021,Iron,0.055421617582377104,211600.0
49023,Juab,0.08491230351399158,187200.0
49035,Salt Lake,0.062238748098497075,347000.0
49041,Sevier,0.060108956614127323,195100.0
49043,Summit,0.1328215914228763,633900.0
49045,Tooele,0.06780353319903214,250600.0
49049,Utah,0.058180739532649885,325800.0
49053,Washington,0.0623399267440072,286400.0
49057,Weber,0.06074626012637047,250100.0
50015,Lamoille,0.07332171164955871,223200.0
50027,Windsor,0.07819605332950784,190500.0
5005,Baxter,0.07185268651813839,127900.0
5007,Benton,0.06407433624780877,176600.0
5023,Cleburne,0.07436522524584735,132200.0
5031,Craighead,0.090313707065652,120300.0
5033,Crawford,0.06588647417313992,110200.0
5035,Crittenden,0.07918521331927668,87300.0
5045,Faulkner,0.05763094092117142,145200.0
5051,Garland,0.08507668962442712,140200.0
5055,Greene,0.07462753267079249,99600.0
5063,Independence,0.07321267968972696,93200.0
5071,Johnson,0.07035177081069123,91600.0
5085,Lonoke,0.06391575536716851,133000.0
5091,Miller,0.08190083060463182,106500.0
51003,Albemarle,0.07424237677842017,331100.0
51009,Amherst,0.07981040356212425,149500.0
51013,Arlington,0.09560629240257114,666200.0
51015,Augusta,0.07848829542199923,204800.0
51019,Bedford,0.07090134802593892,199100.0
51023,Botetourt,0.07331389484809918,185900.0
51031,Campbell,0.06296874331438974,146800.0
51033,Caroline,0.07614956800021948,181500.0
51041,Chesterfield,0.07324357535610694,232200.0
51043,Clarke,0.07231276591422926,318300.0
51047,Culpeper,0.08698778835289349,256800.0
51057,Essex,0.07366767136929897,174000.0
51059,Fairfax,0.09552313868087027,533800.0
51061,Fauquier,0.061117187027372975,372200.0
51065,Fluvanna,0.08058153014008954,204300.0
51069,Frederick,0.07584737734082395,239700.0
51073,Gloucester,0.07544096341449387,221600.0
51075,Goochland,0.08487042491821109,280200.0
51079,Greene,0.07342355323601625,221700.0
51083,Halifax,0.1166319262603875,76400.0
51085,Hanover,0.07350323650748937,273100.0
51087,Henrico,0.07473913544376197,229800.0
51093,Isle of Wight,0.07320643800115019,245200.0
51095,James City,0.08471941558265092,312200.0
51099,King George,0.07284526824341124,267100.0
51101,King William,0.07381259711506641,195000.0
51103,Lancaster,0.07845841281425253,216800.0
51107,Loudoun,0.07233858983510079,486400.0
51109,Louisa,0.0787450213254553,205300.0
51113,Madison,0.0806273347135253,197000.0
51119,Middlesex,0.07524397736601902,234600.0
51121,Montgomery,0.06552986655408671,211300.0
51125,Nelson,0.08358516668747616,187700.0
51127,New Kent,0.07398096808819597,247600.0
5113,Polk,0.08029411668397426,90600.0
51137,Orange,0.07259773430644026,217800.0
51145,Powhatan,0.07630750552485867,268800.0
51147,Prince Edward,0.10847065243616258,118300.0
51149,Prince George,0.08000553832507842,193800.0
5115,Pope,0.0677759334699977,113000.0
51153,Prince William,0.07657530834631404,363500.0
51155,Pulaski,0.0873257770734241,112300.0
51161,Roanoke,0.06957334584633948,184100.0
51163,Rockbridge,0.07566835077430671,184200.0
51165,Rockingham,0.06760468773583883,191400.0
51171,Shenandoah,0.07557672602312511,180400.0
51173,Smyth,0.11806891551057545,75400.0
51177,Spotsylvania,0.0709368076230192,258100.0
51179,Stafford,0.07790808039033224,330500.0
51187,Warren,0.06525603602877658,210500.0
5119,Pulaski,0.06602704351575563,130400.0
51193,Westmoreland,0.08572233906789614,175300.0
51197,Wythe,0.08141396703708442,120100.0
51199,York,0.07950031081472902,296500.0
5125,Saline,0.07584047701392699,156500.0
5131,Sebastian,0.062399991066320784,113900.0
5141,Van Buren,0.07186430985030287,89800.0
5143,Washington,0.07720241355870737,176500.0
5145,White,0.06466624598961046,110900.0
51520,Bristol City,0.08612533782610979,97400.0
51540,Charlottesville City,0.0643012098019454,284000.0
51550,Chesapeake City,0.07764630453452127,259600.0
51570,Colonial Heights City,0.07099142079478896,166100.0
51600,Fairfax City,0.08010949473642877,505000.0
51610,Falls Church City,0.0960768978583245,731700.0
51630,Fredericksburg City,0.06531500265199199,319100.0
51650,Hampton City,0.07360304817643833,161900.0
51660,Harrisonburg City,0.0523270609586582,186800.0
51670,Hopewell City,0.06870753791325,110200.0
51680,Lynchburg City,0.05647799215078313,136300.0
51700,Newport News City,0.071931431509782,174700.0
51710,Norfolk City,0.07468639324907224,184000.0
51735,Poquoson City,0.07490220381482741,304000.0
51740,Portsmouth City,0.07021179879625579,150000.0
51760,Richmond City,0.0599554531152117,211300.0
51770,Roanoke City,0.0603387795898964,112500.0
51775,Salem City,0.07567576649189693,154300.0
51790,Staunton City,0.07397639976038928,151400.0
51800,Suffolk City,0.07940899072816905,230700.0
51810,Virginia Beach City,0.0769009431721755,261100.0
51820,Waynesboro City,0.07491579518159251,152900.0
51830,Williamsburg City,0.07932979060407701,253400.0
51840,Winchester City,0.07832072501748434,220900.0
53001,Adams,0.07635091752300455,168700.0
53005,Benton,0.06678768554091903,268100.0
53007,Chelan,0.06201659198245407,300800.0
53009,Clallam,0.06511016064249314,279200.0
53011,Clark,0.06887451806435894,343200.0
53015,Cowlitz,0.058743117618032886,247500.0
53017,Douglas,0.06543834008625894,317800.0
53021,Franklin,0.06302371065401613,224100.0
53025,Grant,0.04908161320592585,168000.0
53027,Grays Harbor,0.0470681603182087,173200.0
53029,Island,0.05757001804064644,392400.0
53031,Jefferson,0.06489956463391149,363200.0
53033,King,0.08073032228105523,634500.0
53035,Kitsap,0.0650497421524807,352100.0
53037,Kittitas,0.0811032295914002,280100.0
53041,Lewis,0.05177136727567255,225500.0
53045,Mason,0.06421265738581468,263200.0
53053,Pierce,0.06942917751154129,332800.0
53055,San Juan,0.06688832748254288,576500.0
53057,Skagit,0.06400884668909362,340700.0
53059,Skamania,0.06175433865237118,331000.0
53061,Snohomish,0.06709271815010732,461300.0
53063,Spokane,0.062288009987870374,230200.0
53065,Stevens,0.0829563257743234,171400.0
53067,Thurston,0.06652982723920572,305500.0
53071,Walla Walla,0.06326671053344947,225000.0
53073,Whatcom,0.052202835856496516,380200.0
53075,Whitman,0.06107449762740728,242300.0
53077,Yakima,0.0598714065613957,195700.0
54011,Cabell,0.081963278706588,91600.0
54033,Harrison,0.07110685661266508,94900.0
54039,Kanawha,0.07450023579990912,96600.0
54049,Marion,0.07603061479483242,95900.0
54061,Monongalia,0.0786478630550259,182200.0
54069,Ohio,0.0775997493062022,105000.0
54079,Putnam,0.061601199319731466,155000.0
54081,Raleigh,0.07333333115407893,82600.0
54107,Wood,0.06799734327261679,100500.0
55005,Barron,0.05844918668523338,140600.0
55015,Calumet,0.04813643178447733,173400.0
55021,Columbia,0.05026979683265384,187600.0
55025,Dane,0.054475782003269815,268400.0
55027,Dodge,0.05607070078612023,154000.0
55029,Door,0.05190091671818743,174700.0
55031,Douglas,0.05371744850178276,127200.0
55033,Dunn,0.06678135270545704,154700.0
55035,Eau Claire,0.052558933515009135,162100.0
55039,Fond du Lac,0.053647440116289816,143700.0
55043,Grant,0.07063130112350126,126500.0
55045,Green,0.05476088495494468,161400.0
55047,Green Lake,0.062010369938881024,131300.0
55049,Iowa,0.057730960062070236,156400.0
55055,Jefferson,0.054611866118813295,191800.0
55057,Juneau,0.06730996667906318,109200.0
55059,Kenosha,0.06863088170977591,177000.0
55061,Kewaunee,0.0429376751514208,139900.0
55073,Marathon,0.053645648235635585,138900.0
55075,Marinette,0.06606259979650585,100600.0
